outbreakId,reportId,diseaseName,diseaseType,startDate,endDate,status,totalOutbreaks,totalCases,locationName,species,animalCategoryLabel,isClusterLabel,latitude,longitude,animalCategory,isCluster,geometry,date
102693,4247,empty strain - H5N1 (HPAI non. Plt),,26/04/2022,29/09/2022,Resolved,1,,Chisago County,Birds,Domestic,No,45.407,-92.822,domestic,FALSE,POINT (-92.823486328125 45.40616374516014),2022-04-26
103129,4247,empty strain - H5N1 (HPAI non. Plt),,6/05/2022,7/10/2022,Resolved,1,,Chisago County,Birds,Domestic,No,45.404,-92.81,domestic,FALSE,POINT (-92.8125 45.40616374516014),2022-05-06
107326,4247,H5N1 (HPAI non. Plt),,12/09/2022,23/03/2023,Resolved,1,,Tillamook County,Birds,Domestic,No,45.448,-123.843,domestic,FALSE,POINT (-123.837890625 45.44471679159554),2022-09-12
102116,4247,empty strain - H5N1 (HPAI non. Plt),,18/04/2022,8/11/2022,Resolved,1,,Polk County,Birds,Domestic,No,45.459,-92.471,domestic,FALSE,POINT (-92.471923828125 45.460130637921),2022-04-18
102696,4247,empty strain - H5N1 (HPAI non. Plt),,28/04/2022,30/09/2022,Resolved,1,,Polk County,Birds,Domestic,No,45.459,-92.472,domestic,FALSE,POINT (-92.471923828125 45.460130637921),2022-04-28
107166,4247,H5N1 (HPAI non. Plt),,19/09/2022,23/03/2023,Resolved,1,,Tillamook County,Birds,Domestic,No,45.459,-123.844,domestic,FALSE,POINT (-123.848876953125 45.460130637921),2022-09-19
127995,4247,H5N1 (HPAI non. Plt),,16/11/2023,19/03/2024,Resolved,1,,Walworth County,Birds,Domestic,No,45.507,-100.034,domestic,FALSE,POINT (-100.030517578125 45.50634690108342),2023-11-16
101101,4247,empty strain - H5N1 (HPAI non. Plt),,29/03/2022,30/08/2022,Resolved,1,,Stearns County,Birds,Domestic,No,45.545,-94.147,domestic,FALSE,POINT (-94.141845703125 45.544831492424635),2022-03-29
135755,4247,H5N1 (HPAI non. Plt),,9/06/2024,19/10/2024,Resolved,1,,Stearns County,Birds,Domestic,No,45.544,-94.146,domestic,FALSE,POINT (-94.141845703125 45.544831492424635),2024-06-09
106876,4247,H5N1 (HPAI non. Plt),,5/09/2022,23/01/2023,Resolved,1,,Isanti County,Birds,Domestic,No,45.573,-93.31,domestic,FALSE,POINT (-93.306884765625 45.57560020947801),2022-09-05
132698,4247,H5N1 (HPAI non. Plt),,23/02/2024,25/06/2024,Resolved,1,,Stevens County,Birds,Domestic,No,45.587,-95.909,domestic,FALSE,POINT (-95.91064453125 45.58328975600631),2024-02-23
108434,4247,H5N1 (HPAI non. Plt),,1/10/2022,3/02/2023,Resolved,1,,Pope County,Birds,Domestic,No,45.641,-95.386,domestic,FALSE,POINT (-95.38330078125 45.64476821775193),2022-10-01
101855,4247,empty strain - H5N1 (HPAI non. Plt),,7/04/2022,12/09/2022,Resolved,1,,Benton County,Birds,Domestic,No,45.657,-93.906,domestic,FALSE,POINT (-93.9111328125 45.660127302721946),2022-04-07
126654,4247,H5N1 (HPAI non. Plt),,9/10/2023,15/02/2024,Resolved,1,,Park County,Birds,Domestic,No,45.663,-110.556,domestic,FALSE,POINT (-110.555419921875 45.660127302721946),2023-10-09
101857,4247,empty strain - H5N1 (HPAI non. Plt),,8/04/2022,12/09/2022,Resolved,1,,Benton County,Birds,Domestic,No,45.67,-93.897,domestic,FALSE,POINT (-93.900146484375 45.66780526567163),2022-04-08
102688,4247,empty strain - H5N1 (HPAI non. Plt),,25/04/2022,29/09/2022,Resolved,1,,Gallatin County,Birds,Domestic,No,45.676,-111.012,domestic,FALSE,POINT (-111.016845703125 45.675482175606476),2022-04-25
110910,4247,H5N1 (HPAI non. Plt),,15/12/2022,20/04/2023,Resolved,1,,Umatilla County,Birds,Domestic,No,45.674,-118.784,domestic,FALSE,POINT (-118.7841796875 45.675482175606476),2022-12-15
113160,4247,H5N1 (HPAI non. Plt),,6/01/2023,30/06/2023,Resolved,1,,Gallatin County,Aythya marila,Wild,No,45.672,-111.06,wild,FALSE,POINT (-111.060791015625 45.675482175606476),2023-01-06
149518,4247,H5N1 (HPAI non. Plt),,2/01/2025,,Continuing,1,,Umatilla Countty,Birds,Domestic,No,45.673,-118.783,domestic,FALSE,POINT (-118.7841796875 45.675482175606476),2025-01-02
103500,4247,empty strain - H5N1 (HPAI non. Plt),,13/05/2022,30/06/2022,Resolved,1,,Price County,Corvus corax,Wild,No,45.693,-90.377,wild,FALSE,POINT (-90.37353515625 45.690832836458156),2022-05-13
116801,4247,H5N1 (HPAI non. Plt),,17/03/2023,4/08/2023,Resolved,1,,Umatilla County,Birds,Domestic,No,45.829,-119.274,domestic,FALSE,POINT (-119.278564453125 45.82879925192134),2023-03-17
127478,4247,H5N1 (HPAI non. Plt),,3/11/2023,6/03/2024,Resolved,1,,Sweet Grass County,Birds,Domestic,No,45.831,-109.953,domestic,FALSE,POINT (-109.951171875 45.82879925192134),2023-11-03
102699,4247,empty strain - H5N1 (HPAI non. Plt),,29/04/2022,30/06/2022,Resolved,1,,Pine County,Quiscalus quiscula,Wild,No,45.851,-92.964,wild,FALSE,POINT (-92.96630859375 45.851760488172545),2022-04-29
109603,4247,H5N1 (HPAI non. Plt),,19/11/2022,24/03/2023,Resolved,1,,Columbia County,Birds,Domestic,No,45.852,-122.817,domestic,FALSE,POINT (-122.816162109375 45.851760488172545),2022-11-19
110396,4247,H5N1 (HPAI non. Plt),,28/11/2022,8/04/2023,Resolved,1,,Columbia County,Birds,Domestic,No,45.862,-122.797,domestic,FALSE,POINT (-122.794189453125 45.85941212790755),2022-11-28
107078,4247,H5N1 (HPAI non. Plt),,19/09/2022,19/02/2023,Resolved,1,,Todd County,Birds,Domestic,No,45.975,-94.865,domestic,FALSE,POINT (-94.866943359375 45.97406038956237),2022-09-19
103120,4247,empty strain - H5N1 (HPAI non. Plt),,7/05/2022,5/10/2022,Resolved,1,,Todd County,Birds,Domestic,No,45.992,-94.878,domestic,FALSE,POINT (-94.8779296875 45.98932892799954),2022-05-07
103128,4247,empty strain - H5N1 (HPAI non. Plt),,9/05/2022,11/10/2022,Resolved,1,,Grant County,Birds,Domestic,No,45.989,-95.994,domestic,FALSE,POINT (-95.99853515625 45.98932892799954),2022-05-09
102691,4247,empty strain - H5N1 (HPAI non. Plt),,30/03/2022,5/10/2022,Resolved,1,,Morrison County,Birds,Domestic,No,45.995,-94.341,domestic,FALSE,POINT (-94.339599609375 45.99696161820381),2022-03-30
127481,4247,H5N1 (HPAI non. Plt),,6/11/2023,19/03/2024,Resolved,1,,McIntosh County,Birds,Domestic,No,46.036,-99.371,domestic,FALSE,POINT (-99.371337890625 46.035109279473346),2023-11-06
130016,4247,H5N1 (HPAI non. Plt),,26/12/2023,30/04/2024,Resolved,1,,McIntosh County,Birds,Domestic,No,46.036,-99.371,domestic,FALSE,POINT (-99.371337890625 46.035109279473346),2023-12-26
106134,4247,H5N1 (HPAI non. Plt),,10/08/2022,23/01/2023,Resolved,1,,Walla Walla County,Birds,Domestic,No,46.072,-118.299,domestic,FALSE,POINT (-118.30078125 46.07323062540834),2022-08-10
106300,4247,H5N1 (HPAI non. Plt),,17/08/2022,24/01/2023,Resolved,1,,Cowlitz County,Birds,Domestic,No,46.101,-122.874,domestic,FALSE,POINT (-122.87109375 46.10370875598025),2022-08-17
126937,4247,H5N1 (HPAI non. Plt),,19/10/2023,22/02/2024,Resolved,1,,Pine County,Birds,Domestic,No,46.14,-92.865,domestic,FALSE,POINT (-92.867431640625 46.14178273759234),2023-10-19
112077,4247,H5N1 (HPAI non. Plt),,18/12/2022,31/12/2022,Resolved,1,,Clatsop County,Gavia pacifica,Wild,No,46.188,-123.835,wild,FALSE,POINT (-123.837890625 46.1874367843254),2022-12-18
112354,4247,H5N1 (HPAI non. Plt),,4/01/2023,30/06/2023,Resolved,1,,Clatsop County,Phalaropus lobatus,Wild,No,46.189,-123.834,wild,FALSE,POINT (-123.837890625 46.1874367843254),2023-01-04
129065,4247,H5N1 (HPAI non. Plt),,7/12/2023,11/04/2024,Resolved,1,,Clatsop County,Birds,Domestic,No,46.189,-123.835,domestic,FALSE,POINT (-123.837890625 46.1874367843254),2023-12-07
114094,4247,H5N1 (HPAI non. Plt),,7/02/2023,10/06/2023,Resolved,1,,Benton County,Birds,Domestic,No,46.222,-119.217,domestic,FALSE,POINT (-119.212646484375 46.225452882269394),2023-02-07
128351,4247,H5N1 (HPAI non. Plt),,22/11/2023,17/04/2024,Resolved,1,,Emmons County,Birds,Domestic,No,46.267,-100.237,domestic,FALSE,POINT (-100.2392578125 46.26344267177987),2023-11-22
117457,4247,H5N1 (HPAI non. Plt),,5/04/2023,12/08/2023,Resolved,1,,Rosebud County,Birds,Domestic,No,46.268,-106.675,domestic,FALSE,POINT (-106.67724609375 46.27103747280262),2023-04-05
101730,4247,empty strain - H5N1 (HPAI non. Plt),,10/04/2022,18/09/2022,Resolved,1,,Lamoure County,Birds,Domestic,No,46.355,-98.306,domestic,FALSE,POINT (-98.3056640625 46.35451083736524),2022-04-10
151601,4247,H5N1 (HPAI non. Plt),,5/02/2025,,Continuing,1,,Crow Wing County,Birds,Domestic,No,46.356,-94.205,domestic,FALSE,POINT (-94.207763671875 46.35451083736524),2025-02-05
104189,4247,H5N1 (HPAI non. Plt),,1/06/2022,10/11/2022,Resolved,1,,Yakima County,Birds,Domestic,No,46.572,-120.471,domestic,FALSE,POINT (-120.47607421875 46.5739667965278),2022-06-01
128496,4247,H5N1 (HPAI non. Plt),,13/11/2023,30/03/2024,Resolved,1,,Lewis and Clark County,Birds,Domestic,No,46.586,-112.036,domestic,FALSE,POINT (-112.03857421875 46.58906908309183),2023-11-13
104465,4247,H5N1 (HPAI non. Plt),,14/06/2022,16/11/2022,Resolved,1,,Yakima County,Birds,Domestic,No,46.596,-120.474,domestic,FALSE,POINT (-120.47607421875 46.59661864884464),2022-06-14
101868,4247,empty strain - H5N1 (HPAI non. Plt),,15/04/2022,30/06/2022,Resolved,1,,Lewis and Clark County,Branta canadensis,Wild,No,46.606,-112.007,wild,FALSE,POINT (-112.005615234375 46.604167162931844),2022-04-15
104773,4247,H5N1 (HPAI non. Plt),,24/06/2022,28/11/2022,Resolved,1,,Yakima County,Birds,Domestic,No,46.623,-120.556,domestic,FALSE,POINT (-120.552978515625 46.61926103617151),2022-06-24
104186,4247,H5N1 (HPAI non. Plt),,30/05/2022,10/11/2022,Resolved,1,,Yakima County,Birds,Domestic,No,46.626,-120.506,domestic,FALSE,POINT (-120.509033203125 46.6268063953552),2022-05-30
142039,4247,H5N1 (HPAI non. Plt),,15/10/2024,21/02/2025,Resolved,1,,Lewis County,Birds,Domestic,No,46.662,-122.969,domestic,FALSE,POINT (-122.969970703125 46.664517417542385),2024-10-15
102984,4247,empty strain - H5N1 (HPAI non. Plt),,3/05/2022,30/06/2022,Resolved,1,,Burleigh County,Grus canadensis,Wild,No,46.779,-100.785,wild,FALSE,POINT (-100.78857421875 46.777492763768265),2022-05-03
103627,4247,empty strain - H5N1 (HPAI non. Plt),,18/05/2022,11/11/2022,Resolved,1,,Bayfield County,Birds,Domestic,No,46.816,-90.81,domestic,FALSE,POINT (-90.81298828125 46.815098645992435),2022-05-18
103851,4247,empty strain - H5N1 (HPAI non. Plt),,19/05/2022,23/10/2022,Resolved,1,,Becker County,Birds,Domestic,No,46.814,-95.875,domestic,FALSE,POINT (-95.877685546875 46.815098645992435),2022-05-19
103191,4247,empty strain - H5N1 (HPAI non. Plt),,9/05/2022,30/06/2022,Resolved,1,,Kidder County,"Accipiter striatus, Circus cyaneus",Wild,No,46.863,-99.911,wild,FALSE,POINT (-99.90966796875 46.86019101567027),2022-05-09
106591,4247,H5N1 (HPAI non. Plt),,28/08/2022,1/02/2023,Resolved,1,,Cass County,Birds,Domestic,No,46.878,-96.84,domestic,FALSE,POINT (-96.844482421875 46.87521339672267),2022-08-28
127496,4247,H5N1 (HPAI non. Plt),,5/11/2023,7/03/2024,Resolved,1,,Missoula County,Birds,Domestic,No,46.873,-113.997,domestic,FALSE,POINT (-113.994140625 46.87521339672267),2023-11-05
129605,4247,H5N1 (HPAI non. Plt),,19/12/2023,24/04/2024,Resolved,1,,Missoula County,Birds,Domestic,No,46.873,-113.996,domestic,FALSE,POINT (-113.994140625 46.87521339672267),2023-12-19
133089,4247,H5N1 (HPAI non. Plt),,3/03/2024,8/07/2024,Resolved,1,,Clay County,Birds,Domestic,No,46.884,-96.763,domestic,FALSE,POINT (-96.767578125 46.88272301067195),2024-03-03
103353,4247,empty strain - H5N1 (HPAI non. Plt),,12/05/2022,13/10/2022,Resolved,1,,Clay County,Birds,Domestic,No,46.9,-96.751,domestic,FALSE,POINT (-96.74560546875 46.897739085507),2022-05-12
102674,4247,empty strain - H5N1 (HPAI non. Plt),,21/04/2022,21/09/2022,Resolved,1,,Missoula County,Birds,Domestic,No,46.916,-113.963,domestic,FALSE,POINT (-113.961181640625 46.912750956378915),2022-04-21
103877,4247,empty strain - H5N1 (HPAI non. Plt),,23/05/2022,30/06/2022,Resolved,1,,Stutsman County,Egretta thula,Wild,No,46.909,-98.624,wild,FALSE,POINT (-98.624267578125 46.912750956378915),2022-05-23
126562,4247,H5N1 (HPAI non. Plt),,2/10/2023,19/03/2024,Resolved,1,,Golden Valley County,Birds,Domestic,No,46.913,-104.005,domestic,FALSE,POINT (-104.007568359375 46.912750956378915),2023-10-02
103496,4247,empty strain - H5N1 (HPAI non. Plt),,3/05/2022,30/06/2022,Resolved,1,,Stutsman County,Turdus migratorius,Wild,No,46.926,-98.711,wild,FALSE,POINT (-98.712158203125 46.92775862343444),2022-05-03
101546,4247,empty strain - H5N1 (HPAI non. Plt),,1/04/2022,6/09/2022,Resolved,1,,Cass County,Birds,Domestic,No,46.932,-96.849,domestic,FALSE,POINT (-96.844482421875 46.935260880577204),2022-04-01
103875,4247,empty strain - H5N1 (HPAI non. Plt),,20/05/2022,30/06/2022,Resolved,1,,Stutsman County,Buteo platypterus,Wild,No,46.938,-98.663,wild,FALSE,POINT (-98.668212890625 46.935260880577204),2022-05-20
102972,4247,empty strain - H5N1 (HPAI non. Plt),,30/04/2022,29/09/2022,Resolved,1,,Fergus County,Birds,Domestic,No,47.028,-109.464,domestic,FALSE,POINT (-109.4677734375 47.02520600158539),2022-04-30
111939,4247,H5N1 (HPAI non. Plt),,30/12/2022,5/05/2023,Resolved,1,,Thurston County,Birds,Domestic,No,47.029,-122.914,domestic,FALSE,POINT (-122.9150390625 47.032694598521346),2022-12-30
102689,4247,empty strain - H5N1 (HPAI non. Plt),,22/04/2022,26/09/2022,Resolved,1,,Fergus County,Birds,Domestic,No,47.046,-109.491,domestic,FALSE,POINT (-109.48974609375 47.04766864046084),2022-04-22
103350,4247,empty strain - H5N1 (HPAI non. Plt),,14/05/2022,22/10/2022,Resolved,1,,Thurston County,Birds,Domestic,No,47.052,-122.837,domestic,FALSE,POINT (-122.838134765625 47.05515408550349),2022-05-14
104358,4247,H5N1 (HPAI non. Plt),,10/06/2022,30/06/2022,Resolved,1,,Cass County,Sterna hirundo,Wild,No,47.097,-94.569,wild,FALSE,POINT (-94.5703125 47.10004469402523),2022-06-10
104359,4247,H5N1 (HPAI non. Plt),,10/06/2022,30/06/2022,Resolved,1,,Cass County,Hydroprogne caspia,Wild,No,47.101,-94.586,wild,FALSE,POINT (-94.581298828125 47.10004469402523),2022-06-10
101548,4247,empty strain - H5N1 (HPAI non. Plt),,29/03/2022,13/09/2022,Resolved,1,,Judith Basin County,Birds,Domestic,No,47.15,-110.226,domestic,FALSE,POINT (-110.225830078125 47.15236927446392),2022-03-29
151598,4247,H5N1 (HPAI non. Plt),,27/01/2025,,Continuing,1,,Mason County,Birds,Domestic,No,47.216,-123.104,domestic,FALSE,POINT (-123.101806640625 47.21956811231547),2025-01-27
106298,4247,H5N1 (HPAI non. Plt),,17/08/2022,24/01/2023,Resolved,1,,Pierce County,Birds,Domestic,No,47.23,-122.46,domestic,FALSE,POINT (-122.464599609375 47.2270293988673),2022-08-17
103121,4247,empty strain - H5N1 (HPAI non. Plt),,2/05/2022,11/10/2022,Resolved,1,,Pierce County,Birds,Domestic,No,47.232,-122.461,domestic,FALSE,POINT (-122.464599609375 47.234489635299184),2022-05-02
106906,4247,H5N1 (HPAI non. Plt),,9/09/2022,14/02/2023,Resolved,1,,Pierce County,Birds,Domestic,No,47.233,-122.432,domestic,FALSE,POINT (-122.431640625 47.234489635299184),2022-09-09
108140,4247,H5N1 (HPAI non. Plt),,15/10/2022,20/02/2023,Resolved,1,,Itasca County,Birds,Domestic,No,47.236,-93.528,domestic,FALSE,POINT (-93.526611328125 47.234489635299184),2022-10-15
111447,4247,H5N1 (HPAI non. Plt),,19/12/2022,20/04/2023,Resolved,1,,Pierce County,Birds,Domestic,No,47.253,-122.445,domestic,FALSE,POINT (-122.442626953125 47.24940695788845),2022-12-19
104772,4247,H5N1 (HPAI non. Plt),,14/06/2022,2/12/2022,Resolved,1,,Pierce County,Birds,Domestic,No,47.259,-122.517,domestic,FALSE,POINT (-122.51953125 47.25686404408873),2022-06-14
128353,4247,H5N1 (HPAI non. Plt),,17/11/2023,26/03/2024,Resolved,1,,Pierce County,Birds,Domestic,No,47.254,-122.445,domestic,FALSE,POINT (-122.442626953125 47.25686404408873),2023-11-17
101554,4247,empty strain - H5N1 (HPAI non. Plt),,6/04/2022,30/06/2022,Resolved,1,,Mercer County,Haliaeetus leucocephalus,Wild,No,47.31,-101.394,wild,FALSE,POINT (-101.392822265625 47.3090342477478),2022-04-06
103122,4247,empty strain - H5N1 (HPAI non. Plt),,25/04/2022,12/10/2022,Resolved,1,,Pierce County,Birds,Domestic,No,47.31,-122.417,domestic,FALSE,POINT (-122.420654296875 47.3090342477478),2022-04-25
112002,4247,H5N1 (HPAI non. Plt),,6/12/2022,31/12/2022,Resolved,1,,Garfield County,Falco mexicanus,Wild,No,47.319,-106.91,wild,FALSE,POINT (-106.907958984375 47.31648293428333),2022-12-06
101729,4247,empty strain - H5N1 (HPAI non. Plt),,7/04/2022,18/09/2022,Resolved,1,,Sheridan County,Birds,Domestic,No,47.485,-100.448,domestic,FALSE,POINT (-100.447998046875 47.48751300895654),2022-04-07
106340,4247,H5N1 (HPAI non. Plt),,19/08/2022,17/01/2023,Resolved,1,,Kitsap County,Birds,Domestic,No,47.484,-122.708,domestic,FALSE,POINT (-122.706298828125 47.48751300895654),2022-08-19
107885,4247,H5N1 (HPAI non. Plt),,10/10/2022,14/02/2023,Resolved,1,,Traill County,Birds,Domestic,No,47.498,-97.338,domestic,FALSE,POINT (-97.3388671875 47.49493650511715),2022-10-10
104775,4247,H5N1 (HPAI non. Plt),,19/06/2022,27/11/2022,Resolved,1,,Kitsap County,Birds,Domestic,No,47.503,-122.646,domestic,FALSE,POINT (-122.6513671875 47.5023589519686),2022-06-19
130528,4247,H5N1 (HPAI non. Plt),,8/01/2024,22/05/2024,Resolved,1,,Cascade County,Birds,Domestic,No,47.501,-111.3,domestic,FALSE,POINT (-111.302490234375 47.5023589519686),2024-01-08
112041,4247,H5N1 (HPAI non. Plt),,29/12/2022,7/05/2023,Resolved,1,,Cascade County,Birds,Domestic,No,47.508,-111.23,domestic,FALSE,POINT (-111.2255859375 47.509780349534736),2022-12-29
112075,4247,H5N1 (HPAI non. Plt),,6/12/2022,31/12/2022,Resolved,1,,Cascade County,Asio otus,Wild,No,47.511,-111.303,wild,FALSE,POINT (-111.302490234375 47.509780349534736),2022-12-06
103631,4247,empty strain - H5N1 (HPAI non. Plt),,20/05/2022,25/10/2022,Resolved,1,,King County,Birds,Domestic,No,47.535,-122.334,domestic,FALSE,POINT (-122.332763671875 47.53203824675998),2022-05-20
141434,4247,H5N1 (HPAI non. Plt),,11/10/2024,15/02/2025,Resolved,1,,Kitsap County,Birds,Domestic,No,47.538,-122.639,domestic,FALSE,POINT (-122.640380859375 47.53945544742393),2024-10-11
126590,4247,H5N1 (HPAI non. Plt),,12/10/2023,5/03/2024,Resolved,1,,King County,Birds,Domestic,No,47.553,-122.048,domestic,FALSE,POINT (-122.047119140625 47.55428670127958),2023-10-12
104466,4247,H5N1 (HPAI non. Plt),,14/06/2022,18/11/2022,Resolved,1,,King County,Birds,Domestic,No,47.571,-122.32,domestic,FALSE,POINT (-122.32177734375 47.56911375866716),2022-06-14
103629,4247,empty strain - H5N1 (HPAI non. Plt),,22/05/2022,24/10/2022,Resolved,1,,King County,Birds,Domestic,No,47.574,-122.34,domestic,FALSE,POINT (-122.34375 47.57652571374621),2022-05-22
109469,4247,H5N1 (HPAI non. Plt),,7/11/2022,31/12/2022,Resolved,1,,King County,Bucephala albeola,Wild,No,47.604,-122.328,wild,FALSE,POINT (-122.332763671875 47.60616304386875),2022-11-07
103630,4247,empty strain - H5N1 (HPAI non. Plt),,21/05/2022,25/10/2022,Resolved,1,,King County,Birds,Domestic,No,47.683,-122.321,domestic,FALSE,POINT (-122.32177734375 47.68018294648414),2022-05-21
104468,4247,H5N1 (HPAI non. Plt),,14/06/2022,18/11/2022,Resolved,1,,King County,Birds,Domestic,No,47.68,-122.338,domestic,FALSE,POINT (-122.332763671875 47.68018294648414),2022-06-14
103119,4247,empty strain - H5N1 (HPAI non. Plt),,30/04/2022,4/10/2022,Resolved,1,,Spokane County,Birds,Domestic,No,47.713,-117.495,domestic,FALSE,POINT (-117.498779296875 47.70976154266637),2022-04-30
103433,4247,empty strain - H5N1 (HPAI non. Plt),,17/05/2022,17/10/2022,Resolved,1,,Polk County,Birds,Domestic,No,47.786,-96.585,domestic,FALSE,POINT (-96.580810546875 47.78363463526375),2022-05-17
126584,4247,H5N1 (HPAI non. Plt),,1/10/2023,31/12/2023,Resolved,1,,Teton County,Aythya valisineria,Wild,No,47.811,-112.182,wild,FALSE,POINT (-112.181396484375 47.813154517527664),2023-10-01
104188,4247,H5N1 (HPAI non. Plt),,2/06/2022,6/11/2022,Resolved,1,,Snohomish County,Birds,Domestic,No,47.847,-122.215,domestic,FALSE,POINT (-122.2119140625 47.85003078545827),2022-06-02
103852,4247,empty strain - H5N1 (HPAI non. Plt),,26/05/2022,28/10/2022,Resolved,1,,Snohomish County,Birds,Domestic,No,47.905,-122.212,domestic,FALSE,POINT (-122.2119140625 47.90161354142077),2022-05-26
104467,4247,H5N1 (HPAI non. Plt),,15/06/2022,18/11/2022,Resolved,1,,Snohomish County,Birds,Domestic,No,47.924,-122.211,domestic,FALSE,POINT (-122.2119140625 47.92370471774569),2022-06-15
101871,4247,empty strain - H5N1 (HPAI non. Plt),,12/04/2022,30/06/2022,Resolved,1,,Grand Forks County,Corvus brachyrhynchos,Wild,No,47.936,-97.07,wild,FALSE,POINT (-97.0751953125 47.93842692948107),2022-04-12
104187,4247,H5N1 (HPAI non. Plt),,3/06/2022,5/11/2022,Resolved,1,,Snohomish County,Birds,Domestic,No,47.967,-122.129,domestic,FALSE,POINT (-122.1240234375 47.9678587799925),2022-06-03
112752,4247,H5N1 (HPAI non. Plt),,7/01/2023,30/05/2023,Resolved,1,,Snohomish County,Birds,Domestic,No,47.977,-122.206,domestic,FALSE,POINT (-122.200927734375 47.97521412341618),2023-01-07
144054,4247,H5N1 (HPAI non. Plt),,7/11/2024,,Continuing,1,,Snohomish County,Birds,Domestic,No,47.977,-122.206,domestic,FALSE,POINT (-122.200927734375 47.97521412341618),2024-11-07
108736,4247,H5N1 (HPAI non. Plt),,31/10/2022,6/03/2023,Resolved,1,,Snohomish County,Birds,Domestic,No,47.982,-122.187,domestic,FALSE,POINT (-122.18994140625 47.98256841921403),2022-10-31
103632,4247,empty strain - H5N1 (HPAI non. Plt),,24/05/2022,26/10/2022,Resolved,1,,Snohomish County,Birds,Domestic,No,48.003,-122.17,domestic,FALSE,POINT (-122.16796875 48.004625021133904),2022-05-24
107356,4247,H5N1 (HPAI non. Plt),,16/09/2022,27/02/2023,Resolved,1,,Nelson County,Birds,Domestic,No,48.036,-98.336,domestic,FALSE,POINT (-98.338623046875 48.03401915864288),2022-09-16
103123,4247,empty strain - H5N1 (HPAI non. Plt),,7/05/2022,11/10/2022,Resolved,1,,Clallam County,Birds,Domestic,No,48.107,-123.403,domestic,FALSE,POINT (-123.3984375 48.107431188480376),2022-05-07
103876,4247,empty strain - H5N1 (HPAI non. Plt),,20/05/2022,30/06/2022,Resolved,1,,Ramsey County,Falco sparverius,Wild,No,48.114,-98.892,wild,FALSE,POINT (-98.887939453125 48.11476663187631),2022-05-20
103124,4247,empty strain - H5N1 (HPAI non. Plt),,7/05/2022,10/10/2022,Resolved,1,,Clallam County,Birds,Domestic,No,48.119,-123.47,domestic,FALSE,POINT (-123.475341796875 48.1221010281908),2022-05-07
104776,4247,H5N1 (HPAI non. Plt),,26/06/2022,10/07/2022,Resolved,1,,Jefferson County,Birds,Domestic,No,48.121,-122.776,domestic,FALSE,POINT (-122.772216796875 48.1221010281908),2022-06-26
105450,4247,H5N1 (HPAI non. Plt),,21/07/2022,22/12/2022,Resolved,1,,Jefferson County,Birds,Domestic,No,48.125,-122.764,domestic,FALSE,POINT (-122.76123046875 48.1221010281908),2022-07-21
126561,4247,H5N1 (HPAI non. Plt),,4/10/2023,19/03/2024,Resolved,1,,Williams County,Birds,Domestic,No,48.147,-103.618,domestic,FALSE,POINT (-103.623046875 48.144097934938884),2023-10-04
102687,4247,empty strain - H5N1 (HPAI non. Plt),,25/04/2022,5/06/2022,Resolved,1,,Pondera County,Birds,Domestic,No,48.18,-111.95,domestic,FALSE,POINT (-111.95068359375 48.18073850730383),2022-04-25
144036,4247,H5N1 (HPAI non. Plt),,21/10/2024,23/02/2025,Resolved,1,,Flathead County,Birds,Domestic,No,48.191,-114.311,domestic,FALSE,POINT (-114.312744140625 48.1880634812114),2024-10-21
105449,4247,H5N1 (HPAI non. Plt),,18/07/2022,20/12/2022,Resolved,1,,Flathead County,Birds,Domestic,No,48.203,-114.316,domestic,FALSE,POINT (-114.312744140625 48.202710288699706),2022-07-18
110654,4247,H5N1 (HPAI non. Plt),,9/12/2022,13/04/2023,Resolved,1,,Flathead County,Birds,Domestic,No,48.204,-114.304,domestic,FALSE,POINT (-114.3017578125 48.202710288699706),2022-12-09
126557,4247,H5N1 (HPAI non. Plt),,4/10/2023,12/02/2024,Resolved,1,,Flathead County,Birds,Domestic,No,48.203,-114.315,domestic,FALSE,POINT (-114.312744140625 48.202710288699706),2023-10-04
108976,4247,H5N1 (HPAI non. Plt),,3/11/2022,14/03/2023,Resolved,1,,Mountrail County,Birds,Domestic,No,48.32,-102.391,domestic,FALSE,POINT (-102.392578125 48.31973404047173),2022-11-03
144053,4247,H5N1 (HPAI non. Plt),,1/11/2024,,Continuing,1,,Okanogan County,Birds,Domestic,No,48.365,-119.581,domestic,FALSE,POINT (-119.586181640625 48.363548888986884),2024-11-01
103127,4247,empty strain - H5N1 (HPAI non. Plt),,9/05/2022,11/10/2022,Resolved,1,,Okanogan County,Birds,Domestic,No,48.39,-119.551,domestic,FALSE,POINT (-119.55322265625 48.39273786659243),2022-05-09
111404,4247,H5N1 (HPAI non. Plt),,21/11/2022,31/12/2022,Resolved,1,,Skagit County,Asio flammeus,Wild,No,48.418,-122.336,wild,FALSE,POINT (-122.332763671875 48.414618617493204),2022-11-21
117911,4247,H5N1 (HPAI non. Plt),,12/12/2022,31/12/2022,Resolved,1,,Skagit County,Tyto alba,Wild,No,48.418,-122.337,wild,FALSE,POINT (-122.332763671875 48.414618617493204),2022-12-12
101728,4247,empty strain - H5N1 (HPAI non. Plt),,3/04/2022,8/09/2022,Resolved,1,,Toole County,Birds,Domestic,No,48.483,-111.835,domestic,FALSE,POINT (-111.829833984375 48.48020439895515),2022-04-03
