outbreakId,reportId,diseaseName,diseaseType,startDate,endDate,status,totalOutbreaks,totalCases,locationName,species,animalCategoryLabel,isClusterLabel,latitude,longitude,animalCategory,isCluster,geometry
110396,4247,H5N1 (HPAI non. Plt),,28/11/2022,8/04/2023,Resolved,1,,Columbia County,Birds,Domestic,No,45.862,-122.797,domestic,FALSE,POINT (-122.794189453125 45.85941212790755)
107078,4247,H5N1 (HPAI non. Plt),,19/09/2022,19/02/2023,Resolved,1,,Todd County,Birds,Domestic,No,45.975,-94.865,domestic,FALSE,POINT (-94.866943359375 45.97406038956237)
103120,4247,empty strain - H5N1 (HPAI non. Plt),,7/05/2022,5/10/2022,Resolved,1,,Todd County,Birds,Domestic,No,45.992,-94.878,domestic,FALSE,POINT (-94.8779296875 45.98932892799954)
103128,4247,empty strain - H5N1 (HPAI non. Plt),,9/05/2022,11/10/2022,Resolved,1,,Grant County,Birds,Domestic,No,45.989,-95.994,domestic,FALSE,POINT (-95.99853515625 45.98932892799954)
102691,4247,empty strain - H5N1 (HPAI non. Plt),,30/03/2022,5/10/2022,Resolved,1,,Morrison County,Birds,Domestic,No,45.995,-94.341,domestic,FALSE,POINT (-94.339599609375 45.99696161820381)
127481,4247,H5N1 (HPAI non. Plt),,6/11/2023,19/03/2024,Resolved,1,,McIntosh County,Birds,Domestic,No,46.036,-99.371,domestic,FALSE,POINT (-99.371337890625 46.035109279473346)
130016,4247,H5N1 (HPAI non. Plt),,26/12/2023,30/04/2024,Resolved,1,,McIntosh County,Birds,Domestic,No,46.036,-99.371,domestic,FALSE,POINT (-99.371337890625 46.035109279473346)
106134,4247,H5N1 (HPAI non. Plt),,10/08/2022,23/01/2023,Resolved,1,,Walla Walla County,Birds,Domestic,No,46.072,-118.299,domestic,FALSE,POINT (-118.30078125 46.07323062540834)
106300,4247,H5N1 (HPAI non. Plt),,17/08/2022,24/01/2023,Resolved,1,,Cowlitz County,Birds,Domestic,No,46.101,-122.874,domestic,FALSE,POINT (-122.87109375 46.10370875598025)
126937,4247,H5N1 (HPAI non. Plt),,19/10/2023,22/02/2024,Resolved,1,,Pine County,Birds,Domestic,No,46.14,-92.865,domestic,FALSE,POINT (-92.867431640625 46.14178273759234)
112077,4247,H5N1 (HPAI non. Plt),,18/12/2022,31/12/2022,Resolved,1,,Clatsop County,Gavia pacifica,Wild,No,46.188,-123.835,wild,FALSE,POINT (-123.837890625 46.1874367843254)
112354,4247,H5N1 (HPAI non. Plt),,4/01/2023,30/06/2023,Resolved,1,,Clatsop County,Phalaropus lobatus,Wild,No,46.189,-123.834,wild,FALSE,POINT (-123.837890625 46.1874367843254)
129065,4247,H5N1 (HPAI non. Plt),,7/12/2023,11/04/2024,Resolved,1,,Clatsop County,Birds,Domestic,No,46.189,-123.835,domestic,FALSE,POINT (-123.837890625 46.1874367843254)
114094,4247,H5N1 (HPAI non. Plt),,7/02/2023,10/06/2023,Resolved,1,,Benton County,Birds,Domestic,No,46.222,-119.217,domestic,FALSE,POINT (-119.212646484375 46.225452882269394)
128351,4247,H5N1 (HPAI non. Plt),,22/11/2023,17/04/2024,Resolved,1,,Emmons County,Birds,Domestic,No,46.267,-100.237,domestic,FALSE,POINT (-100.2392578125 46.26344267177987)
117457,4247,H5N1 (HPAI non. Plt),,5/04/2023,12/08/2023,Resolved,1,,Rosebud County,Birds,Domestic,No,46.268,-106.675,domestic,FALSE,POINT (-106.67724609375 46.27103747280262)
101730,4247,empty strain - H5N1 (HPAI non. Plt),,10/04/2022,18/09/2022,Resolved,1,,Lamoure County,Birds,Domestic,No,46.355,-98.306,domestic,FALSE,POINT (-98.3056640625 46.35451083736524)
151601,4247,H5N1 (HPAI non. Plt),,5/02/2025,,Continuing,1,,Crow Wing County,Birds,Domestic,No,46.356,-94.205,domestic,FALSE,POINT (-94.207763671875 46.35451083736524)
104189,4247,H5N1 (HPAI non. Plt),,1/06/2022,10/11/2022,Resolved,1,,Yakima County,Birds,Domestic,No,46.572,-120.471,domestic,FALSE,POINT (-120.47607421875 46.5739667965278)
128496,4247,H5N1 (HPAI non. Plt),,13/11/2023,30/03/2024,Resolved,1,,Lewis and Clark County,Birds,Domestic,No,46.586,-112.036,domestic,FALSE,POINT (-112.03857421875 46.58906908309183)
104465,4247,H5N1 (HPAI non. Plt),,14/06/2022,16/11/2022,Resolved,1,,Yakima County,Birds,Domestic,No,46.596,-120.474,domestic,FALSE,POINT (-120.47607421875 46.59661864884464)
101868,4247,empty strain - H5N1 (HPAI non. Plt),,15/04/2022,30/06/2022,Resolved,1,,Lewis and Clark County,Branta canadensis,Wild,No,46.606,-112.007,wild,FALSE,POINT (-112.005615234375 46.604167162931844)
104773,4247,H5N1 (HPAI non. Plt),,24/06/2022,28/11/2022,Resolved,1,,Yakima County,Birds,Domestic,No,46.623,-120.556,domestic,FALSE,POINT (-120.552978515625 46.61926103617151)
104186,4247,H5N1 (HPAI non. Plt),,30/05/2022,10/11/2022,Resolved,1,,Yakima County,Birds,Domestic,No,46.626,-120.506,domestic,FALSE,POINT (-120.509033203125 46.6268063953552)
142039,4247,H5N1 (HPAI non. Plt),,15/10/2024,21/02/2025,Resolved,1,,Lewis County,Birds,Domestic,No,46.662,-122.969,domestic,FALSE,POINT (-122.969970703125 46.664517417542385)
102984,4247,empty strain - H5N1 (HPAI non. Plt),,3/05/2022,30/06/2022,Resolved,1,,Burleigh County,Grus canadensis,Wild,No,46.779,-100.785,wild,FALSE,POINT (-100.78857421875 46.777492763768265)
103627,4247,empty strain - H5N1 (HPAI non. Plt),,18/05/2022,11/11/2022,Resolved,1,,Bayfield County,Birds,Domestic,No,46.816,-90.81,domestic,FALSE,POINT (-90.81298828125 46.815098645992435)
103851,4247,empty strain - H5N1 (HPAI non. Plt),,19/05/2022,23/10/2022,Resolved,1,,Becker County,Birds,Domestic,No,46.814,-95.875,domestic,FALSE,POINT (-95.877685546875 46.815098645992435)
103191,4247,empty strain - H5N1 (HPAI non. Plt),,9/05/2022,30/06/2022,Resolved,1,,Kidder County,"Accipiter striatus, Circus cyaneus",Wild,No,46.863,-99.911,wild,FALSE,POINT (-99.90966796875 46.86019101567027)
106591,4247,H5N1 (HPAI non. Plt),,28/08/2022,1/02/2023,Resolved,1,,Cass County,Birds,Domestic,No,46.878,-96.84,domestic,FALSE,POINT (-96.844482421875 46.87521339672267)
127496,4247,H5N1 (HPAI non. Plt),,5/11/2023,7/03/2024,Resolved,1,,Missoula County,Birds,Domestic,No,46.873,-113.997,domestic,FALSE,POINT (-113.994140625 46.87521339672267)
129605,4247,H5N1 (HPAI non. Plt),,19/12/2023,24/04/2024,Resolved,1,,Missoula County,Birds,Domestic,No,46.873,-113.996,domestic,FALSE,POINT (-113.994140625 46.87521339672267)
133089,4247,H5N1 (HPAI non. Plt),,3/03/2024,8/07/2024,Resolved,1,,Clay County,Birds,Domestic,No,46.884,-96.763,domestic,FALSE,POINT (-96.767578125 46.88272301067195)
103353,4247,empty strain - H5N1 (HPAI non. Plt),,12/05/2022,13/10/2022,Resolved,1,,Clay County,Birds,Domestic,No,46.9,-96.751,domestic,FALSE,POINT (-96.74560546875 46.897739085507)
102674,4247,empty strain - H5N1 (HPAI non. Plt),,21/04/2022,21/09/2022,Resolved,1,,Missoula County,Birds,Domestic,No,46.916,-113.963,domestic,FALSE,POINT (-113.961181640625 46.912750956378915)
103877,4247,empty strain - H5N1 (HPAI non. Plt),,23/05/2022,30/06/2022,Resolved,1,,Stutsman County,Egretta thula,Wild,No,46.909,-98.624,wild,FALSE,POINT (-98.624267578125 46.912750956378915)
126562,4247,H5N1 (HPAI non. Plt),,2/10/2023,19/03/2024,Resolved,1,,Golden Valley County,Birds,Domestic,No,46.913,-104.005,domestic,FALSE,POINT (-104.007568359375 46.912750956378915)
103496,4247,empty strain - H5N1 (HPAI non. Plt),,3/05/2022,30/06/2022,Resolved,1,,Stutsman County,Turdus migratorius,Wild,No,46.926,-98.711,wild,FALSE,POINT (-98.712158203125 46.92775862343444)
101546,4247,empty strain - H5N1 (HPAI non. Plt),,1/04/2022,6/09/2022,Resolved,1,,Cass County,Birds,Domestic,No,46.932,-96.849,domestic,FALSE,POINT (-96.844482421875 46.935260880577204)
103875,4247,empty strain - H5N1 (HPAI non. Plt),,20/05/2022,30/06/2022,Resolved,1,,Stutsman County,Buteo platypterus,Wild,No,46.938,-98.663,wild,FALSE,POINT (-98.668212890625 46.935260880577204)
102972,4247,empty strain - H5N1 (HPAI non. Plt),,30/04/2022,29/09/2022,Resolved,1,,Fergus County,Birds,Domestic,No,47.028,-109.464,domestic,FALSE,POINT (-109.4677734375 47.02520600158539)
111939,4247,H5N1 (HPAI non. Plt),,30/12/2022,5/05/2023,Resolved,1,,Thurston County,Birds,Domestic,No,47.029,-122.914,domestic,FALSE,POINT (-122.9150390625 47.032694598521346)
102689,4247,empty strain - H5N1 (HPAI non. Plt),,22/04/2022,26/09/2022,Resolved,1,,Fergus County,Birds,Domestic,No,47.046,-109.491,domestic,FALSE,POINT (-109.48974609375 47.04766864046084)
103350,4247,empty strain - H5N1 (HPAI non. Plt),,14/05/2022,22/10/2022,Resolved,1,,Thurston County,Birds,Domestic,No,47.052,-122.837,domestic,FALSE,POINT (-122.838134765625 47.05515408550349)
104358,4247,H5N1 (HPAI non. Plt),,10/06/2022,30/06/2022,Resolved,1,,Cass County,Sterna hirundo,Wild,No,47.097,-94.569,wild,FALSE,POINT (-94.5703125 47.10004469402523)
104359,4247,H5N1 (HPAI non. Plt),,10/06/2022,30/06/2022,Resolved,1,,Cass County,Hydroprogne caspia,Wild,No,47.101,-94.586,wild,FALSE,POINT (-94.581298828125 47.10004469402523)
101548,4247,empty strain - H5N1 (HPAI non. Plt),,29/03/2022,13/09/2022,Resolved,1,,Judith Basin County,Birds,Domestic,No,47.15,-110.226,domestic,FALSE,POINT (-110.225830078125 47.15236927446392)
151598,4247,H5N1 (HPAI non. Plt),,27/01/2025,,Continuing,1,,Mason County,Birds,Domestic,No,47.216,-123.104,domestic,FALSE,POINT (-123.101806640625 47.21956811231547)
106298,4247,H5N1 (HPAI non. Plt),,17/08/2022,24/01/2023,Resolved,1,,Pierce County,Birds,Domestic,No,47.23,-122.46,domestic,FALSE,POINT (-122.464599609375 47.2270293988673)
103121,4247,empty strain - H5N1 (HPAI non. Plt),,2/05/2022,11/10/2022,Resolved,1,,Pierce County,Birds,Domestic,No,47.232,-122.461,domestic,FALSE,POINT (-122.464599609375 47.234489635299184)
106906,4247,H5N1 (HPAI non. Plt),,9/09/2022,14/02/2023,Resolved,1,,Pierce County,Birds,Domestic,No,47.233,-122.432,domestic,FALSE,POINT (-122.431640625 47.234489635299184)
108140,4247,H5N1 (HPAI non. Plt),,15/10/2022,20/02/2023,Resolved,1,,Itasca County,Birds,Domestic,No,47.236,-93.528,domestic,FALSE,POINT (-93.526611328125 47.234489635299184)
111447,4247,H5N1 (HPAI non. Plt),,19/12/2022,20/04/2023,Resolved,1,,Pierce County,Birds,Domestic,No,47.253,-122.445,domestic,FALSE,POINT (-122.442626953125 47.24940695788845)
104772,4247,H5N1 (HPAI non. Plt),,14/06/2022,2/12/2022,Resolved,1,,Pierce County,Birds,Domestic,No,47.259,-122.517,domestic,FALSE,POINT (-122.51953125 47.25686404408873)
128353,4247,H5N1 (HPAI non. Plt),,17/11/2023,26/03/2024,Resolved,1,,Pierce County,Birds,Domestic,No,47.254,-122.445,domestic,FALSE,POINT (-122.442626953125 47.25686404408873)
101554,4247,empty strain - H5N1 (HPAI non. Plt),,6/04/2022,30/06/2022,Resolved,1,,Mercer County,Haliaeetus leucocephalus,Wild,No,47.31,-101.394,wild,FALSE,POINT (-101.392822265625 47.3090342477478)
103122,4247,empty strain - H5N1 (HPAI non. Plt),,25/04/2022,12/10/2022,Resolved,1,,Pierce County,Birds,Domestic,No,47.31,-122.417,domestic,FALSE,POINT (-122.420654296875 47.3090342477478)
112002,4247,H5N1 (HPAI non. Plt),,6/12/2022,31/12/2022,Resolved,1,,Garfield County,Falco mexicanus,Wild,No,47.319,-106.91,wild,FALSE,POINT (-106.907958984375 47.31648293428333)
101729,4247,empty strain - H5N1 (HPAI non. Plt),,7/04/2022,18/09/2022,Resolved,1,,Sheridan County,Birds,Domestic,No,47.485,-100.448,domestic,FALSE,POINT (-100.447998046875 47.48751300895654)
106340,4247,H5N1 (HPAI non. Plt),,19/08/2022,17/01/2023,Resolved,1,,Kitsap County,Birds,Domestic,No,47.484,-122.708,domestic,FALSE,POINT (-122.706298828125 47.48751300895654)
107885,4247,H5N1 (HPAI non. Plt),,10/10/2022,14/02/2023,Resolved,1,,Traill County,Birds,Domestic,No,47.498,-97.338,domestic,FALSE,POINT (-97.3388671875 47.49493650511715)
104775,4247,H5N1 (HPAI non. Plt),,19/06/2022,27/11/2022,Resolved,1,,Kitsap County,Birds,Domestic,No,47.503,-122.646,domestic,FALSE,POINT (-122.6513671875 47.5023589519686)
130528,4247,H5N1 (HPAI non. Plt),,8/01/2024,22/05/2024,Resolved,1,,Cascade County,Birds,Domestic,No,47.501,-111.3,domestic,FALSE,POINT (-111.302490234375 47.5023589519686)
112041,4247,H5N1 (HPAI non. Plt),,29/12/2022,7/05/2023,Resolved,1,,Cascade County,Birds,Domestic,No,47.508,-111.23,domestic,FALSE,POINT (-111.2255859375 47.509780349534736)
112075,4247,H5N1 (HPAI non. Plt),,6/12/2022,31/12/2022,Resolved,1,,Cascade County,Asio otus,Wild,No,47.511,-111.303,wild,FALSE,POINT (-111.302490234375 47.509780349534736)
103631,4247,empty strain - H5N1 (HPAI non. Plt),,20/05/2022,25/10/2022,Resolved,1,,King County,Birds,Domestic,No,47.535,-122.334,domestic,FALSE,POINT (-122.332763671875 47.53203824675998)
141434,4247,H5N1 (HPAI non. Plt),,11/10/2024,15/02/2025,Resolved,1,,Kitsap County,Birds,Domestic,No,47.538,-122.639,domestic,FALSE,POINT (-122.640380859375 47.53945544742393)
126590,4247,H5N1 (HPAI non. Plt),,12/10/2023,5/03/2024,Resolved,1,,King County,Birds,Domestic,No,47.553,-122.048,domestic,FALSE,POINT (-122.047119140625 47.55428670127958)
104466,4247,H5N1 (HPAI non. Plt),,14/06/2022,18/11/2022,Resolved,1,,King County,Birds,Domestic,No,47.571,-122.32,domestic,FALSE,POINT (-122.32177734375 47.56911375866716)
103629,4247,empty strain - H5N1 (HPAI non. Plt),,22/05/2022,24/10/2022,Resolved,1,,King County,Birds,Domestic,No,47.574,-122.34,domestic,FALSE,POINT (-122.34375 47.57652571374621)
109469,4247,H5N1 (HPAI non. Plt),,7/11/2022,31/12/2022,Resolved,1,,King County,Bucephala albeola,Wild,No,47.604,-122.328,wild,FALSE,POINT (-122.332763671875 47.60616304386875)
103630,4247,empty strain - H5N1 (HPAI non. Plt),,21/05/2022,25/10/2022,Resolved,1,,King County,Birds,Domestic,No,47.683,-122.321,domestic,FALSE,POINT (-122.32177734375 47.68018294648414)
104468,4247,H5N1 (HPAI non. Plt),,14/06/2022,18/11/2022,Resolved,1,,King County,Birds,Domestic,No,47.68,-122.338,domestic,FALSE,POINT (-122.332763671875 47.68018294648414)
103119,4247,empty strain - H5N1 (HPAI non. Plt),,30/04/2022,4/10/2022,Resolved,1,,Spokane County,Birds,Domestic,No,47.713,-117.495,domestic,FALSE,POINT (-117.498779296875 47.70976154266637)
103433,4247,empty strain - H5N1 (HPAI non. Plt),,17/05/2022,17/10/2022,Resolved,1,,Polk County,Birds,Domestic,No,47.786,-96.585,domestic,FALSE,POINT (-96.580810546875 47.78363463526375)
126584,4247,H5N1 (HPAI non. Plt),,1/10/2023,31/12/2023,Resolved,1,,Teton County,Aythya valisineria,Wild,No,47.811,-112.182,wild,FALSE,POINT (-112.181396484375 47.813154517527664)
104188,4247,H5N1 (HPAI non. Plt),,2/06/2022,6/11/2022,Resolved,1,,Snohomish County,Birds,Domestic,No,47.847,-122.215,domestic,FALSE,POINT (-122.2119140625 47.85003078545827)
103852,4247,empty strain - H5N1 (HPAI non. Plt),,26/05/2022,28/10/2022,Resolved,1,,Snohomish County,Birds,Domestic,No,47.905,-122.212,domestic,FALSE,POINT (-122.2119140625 47.90161354142077)
104467,4247,H5N1 (HPAI non. Plt),,15/06/2022,18/11/2022,Resolved,1,,Snohomish County,Birds,Domestic,No,47.924,-122.211,domestic,FALSE,POINT (-122.2119140625 47.92370471774569)
101871,4247,empty strain - H5N1 (HPAI non. Plt),,12/04/2022,30/06/2022,Resolved,1,,Grand Forks County,Corvus brachyrhynchos,Wild,No,47.936,-97.07,wild,FALSE,POINT (-97.0751953125 47.93842692948107)
104187,4247,H5N1 (HPAI non. Plt),,3/06/2022,5/11/2022,Resolved,1,,Snohomish County,Birds,Domestic,No,47.967,-122.129,domestic,FALSE,POINT (-122.1240234375 47.9678587799925)
112752,4247,H5N1 (HPAI non. Plt),,7/01/2023,30/05/2023,Resolved,1,,Snohomish County,Birds,Domestic,No,47.977,-122.206,domestic,FALSE,POINT (-122.200927734375 47.97521412341618)
144054,4247,H5N1 (HPAI non. Plt),,7/11/2024,,Continuing,1,,Snohomish County,Birds,Domestic,No,47.977,-122.206,domestic,FALSE,POINT (-122.200927734375 47.97521412341618)
108736,4247,H5N1 (HPAI non. Plt),,31/10/2022,6/03/2023,Resolved,1,,Snohomish County,Birds,Domestic,No,47.982,-122.187,domestic,FALSE,POINT (-122.18994140625 47.98256841921403)
103632,4247,empty strain - H5N1 (HPAI non. Plt),,24/05/2022,26/10/2022,Resolved,1,,Snohomish County,Birds,Domestic,No,48.003,-122.17,domestic,FALSE,POINT (-122.16796875 48.004625021133904)
107356,4247,H5N1 (HPAI non. Plt),,16/09/2022,27/02/2023,Resolved,1,,Nelson County,Birds,Domestic,No,48.036,-98.336,domestic,FALSE,POINT (-98.338623046875 48.03401915864288)
103123,4247,empty strain - H5N1 (HPAI non. Plt),,7/05/2022,11/10/2022,Resolved,1,,Clallam County,Birds,Domestic,No,48.107,-123.403,domestic,FALSE,POINT (-123.3984375 48.107431188480376)
103876,4247,empty strain - H5N1 (HPAI non. Plt),,20/05/2022,30/06/2022,Resolved,1,,Ramsey County,Falco sparverius,Wild,No,48.114,-98.892,wild,FALSE,POINT (-98.887939453125 48.11476663187631)
103124,4247,empty strain - H5N1 (HPAI non. Plt),,7/05/2022,10/10/2022,Resolved,1,,Clallam County,Birds,Domestic,No,48.119,-123.47,domestic,FALSE,POINT (-123.475341796875 48.1221010281908)
104776,4247,H5N1 (HPAI non. Plt),,26/06/2022,10/07/2022,Resolved,1,,Jefferson County,Birds,Domestic,No,48.121,-122.776,domestic,FALSE,POINT (-122.772216796875 48.1221010281908)
105450,4247,H5N1 (HPAI non. Plt),,21/07/2022,22/12/2022,Resolved,1,,Jefferson County,Birds,Domestic,No,48.125,-122.764,domestic,FALSE,POINT (-122.76123046875 48.1221010281908)
126561,4247,H5N1 (HPAI non. Plt),,4/10/2023,19/03/2024,Resolved,1,,Williams County,Birds,Domestic,No,48.147,-103.618,domestic,FALSE,POINT (-103.623046875 48.144097934938884)
102687,4247,empty strain - H5N1 (HPAI non. Plt),,25/04/2022,5/06/2022,Resolved,1,,Pondera County,Birds,Domestic,No,48.18,-111.95,domestic,FALSE,POINT (-111.95068359375 48.18073850730383)
144036,4247,H5N1 (HPAI non. Plt),,21/10/2024,23/02/2025,Resolved,1,,Flathead County,Birds,Domestic,No,48.191,-114.311,domestic,FALSE,POINT (-114.312744140625 48.1880634812114)
105449,4247,H5N1 (HPAI non. Plt),,18/07/2022,20/12/2022,Resolved,1,,Flathead County,Birds,Domestic,No,48.203,-114.316,domestic,FALSE,POINT (-114.312744140625 48.202710288699706)
110654,4247,H5N1 (HPAI non. Plt),,9/12/2022,13/04/2023,Resolved,1,,Flathead County,Birds,Domestic,No,48.204,-114.304,domestic,FALSE,POINT (-114.3017578125 48.202710288699706)
126557,4247,H5N1 (HPAI non. Plt),,4/10/2023,12/02/2024,Resolved,1,,Flathead County,Birds,Domestic,No,48.203,-114.315,domestic,FALSE,POINT (-114.312744140625 48.202710288699706)
108976,4247,H5N1 (HPAI non. Plt),,3/11/2022,14/03/2023,Resolved,1,,Mountrail County,Birds,Domestic,No,48.32,-102.391,domestic,FALSE,POINT (-102.392578125 48.31973404047173)
144053,4247,H5N1 (HPAI non. Plt),,1/11/2024,,Continuing,1,,Okanogan County,Birds,Domestic,No,48.365,-119.581,domestic,FALSE,POINT (-119.586181640625 48.363548888986884)
103127,4247,empty strain - H5N1 (HPAI non. Plt),,9/05/2022,11/10/2022,Resolved,1,,Okanogan County,Birds,Domestic,No,48.39,-119.551,domestic,FALSE,POINT (-119.55322265625 48.39273786659243)
111404,4247,H5N1 (HPAI non. Plt),,21/11/2022,31/12/2022,Resolved,1,,Skagit County,Asio flammeus,Wild,No,48.418,-122.336,wild,FALSE,POINT (-122.332763671875 48.414618617493204)
117911,4247,H5N1 (HPAI non. Plt),,12/12/2022,31/12/2022,Resolved,1,,Skagit County,Tyto alba,Wild,No,48.418,-122.337,wild,FALSE,POINT (-122.332763671875 48.414618617493204)
101728,4247,empty strain - H5N1 (HPAI non. Plt),,3/04/2022,8/09/2022,Resolved,1,,Toole County,Birds,Domestic,No,48.483,-111.835,domestic,FALSE,POINT (-111.829833984375 48.48020439895515)
102119,4247,empty strain - H5N1 (HPAI non. Plt),,19/04/2022,30/06/2022,Resolved,1,,Towner County,Bucephala clangula,Wild,No,48.482,-99.2,wild,FALSE,POINT (-99.195556640625 48.48020439895515)
144052,4247,H5N1 (HPAI non. Plt),,28/10/2024,,Continuing,1,,Stevens County,Birds,Domestic,No,48.543,-117.904,domestic,FALSE,POINT (-117.9052734375 48.54570549184746)
102985,4247,empty strain - H5N1 (HPAI non. Plt),,6/05/2022,30/06/2022,Resolved,1,,Stevens County,Haliaeetus leucocephalus,Wild,No,48.554,-117.919,wild,FALSE,POINT (-117.916259765625 48.55297816440071)
108206,4247,H5N1 (HPAI non. Plt),,14/10/2022,19/02/2023,Resolved,1,,Hill County,Birds,Domestic,No,48.554,-109.672,domestic,FALSE,POINT (-109.676513671875 48.55297816440071)
107408,4247,H5N1 (HPAI non. Plt),,1/10/2022,6/11/2022,Resolved,1,,Glacier County,Birds,Domestic,No,48.639,-112.341,domestic,FALSE,POINT (-112.34619140625 48.64016871811907)
103131,4247,empty strain - H5N1 (HPAI non. Plt),,8/05/2022,10/10/2022,Resolved,1,,Whatcom County,Birds,Domestic,No,48.709,-122.477,domestic,FALSE,POINT (-122.4755859375 48.70546289579056)
145321,4247,H5N1 (HPAI non. Plt),,17/11/2024,,Continuing,1,,Whatcom County,Birds,Domestic,No,48.754,-122.48,domestic,FALSE,POINT (-122.4755859375 48.75618876280552)
101561,4247,empty strain - H5N1 (HPAI non. Plt),,17/04/2022,22/09/2022,Resolved,1,,Renville County,Birds,Domestic,No,48.769,-101.532,domestic,FALSE,POINT (-101.53564453125 48.77067246880509)
103349,4247,empty strain - H5N1 (HPAI non. Plt),,13/05/2022,18/10/2022,Resolved,1,,Burke County,Birds,Domestic,No,48.797,-102.242,domestic,FALSE,POINT (-102.23876953125 48.79962735079971)
103188,4247,empty strain - H5N1 (HPAI non. Plt),,2/05/2022,30/06/2022,Resolved,1,,Aleutians West Borough,Haliaeetus leucocephalus,Wild,No,51.762,-177.273,wild,FALSE,POINT (-177.275390625 51.761040492729535)
104779,4247,H5N1 (HPAI non. Plt),,14/06/2022,30/06/2022,Resolved,1,,Aleutians East Borough,Larus hyperboreus,Wild,No,55.31,-160.48,wild,FALSE,POINT (-160.477294921875 55.31039088379828)
109471,4247,H5N1 (HPAI non. Plt),,1/11/2022,31/12/2022,Resolved,1,,Sitka Borough,Larus thayeri,Wild,No,57.052,-135.334,wild,FALSE,POINT (-135.32958984375 57.05268197871749)
125437,4247,H5N1 (HPAI non. Plt),,18/08/2023,31/12/2023,Resolved,1,,Dillingham Census Area,Uria aalge,Wild,No,59.041,-158.476,wild,FALSE,POINT (-158.477783203125 59.0405546167585)
105967,4247,empty strain - H5N1 (HPAI non. Plt),,5/08/2022,31/12/2022,Resolved,1,,Kenai Peninsula Borough,Tachycineta bicolor,Wild,No,60.481,-151.074,wild,FALSE,POINT (-151.072998046875 60.47887883016671)
104780,4247,H5N1 (HPAI non. Plt),,14/06/2022,30/06/2022,Resolved,1,,Bethel,Xema sabini,Wild,No,60.761,-161.781,wild,FALSE,POINT (-161.78466796875 60.75915950226991)
105103,4247,H5N1 (HPAI non. Plt),,11/07/2022,31/12/2022,Resolved,1,,Bethel,Sterna paradisaea,Wild,No,60.778,-161.793,wild,FALSE,POINT (-161.795654296875 60.780618803458935)
105705,4247,empty strain - H5N1 (HPAI non. Plt),,29/04/2022,6/10/2022,Resolved,1,,Bethel,Birds,Domestic,No,60.778,-161.792,domestic,FALSE,POINT (-161.795654296875 60.780618803458935)
104784,4247,H5N1 (HPAI non. Plt),,28/06/2022,30/06/2022,Resolved,1,,Bethel,Calidris alpina,Wild,No,60.8,-161.821,wild,FALSE,POINT (-161.817626953125 60.80206374467983)
105104,4247,H5N1 (HPAI non. Plt),,11/07/2022,31/12/2022,Resolved,1,,Bethel,Stercorarius parasiticus,Wild,No,60.814,-161.819,wild,FALSE,POINT (-161.817626953125 60.81278083236677)
104783,4247,H5N1 (HPAI non. Plt),,24/06/2022,30/06/2022,Resolved,1,,Anchorage Borough,Larus brachyrhynchus,Wild,No,61.3,-148.539,wild,FALSE,POINT (-148.53515625 61.30190220337445)
104363,4247,H5N1 (HPAI non. Plt),,8/06/2022,30/06/2022,Resolved,1,,Valdez-Cordova,Branta bernicla,Wild,No,61.509,-145.617,wild,FALSE,POINT (-145.61279296875 61.506975778539385)
107402,4247,H5N1 (HPAI non. Plt),,25/09/2022,1/03/2023,Resolved,1,,Matanuska-Susitna Borough,Birds,Domestic,No,61.554,-149.247,domestic,FALSE,POINT (-149.249267578125 61.55410944492718)
102690,4247,empty strain - H5N1 (HPAI non. Plt),,26/04/2022,5/10/2022,Resolved,1,,Matanuska-Susitna County,Birds,Domestic,No,61.587,-149.159,domestic,FALSE,POINT (-149.161376953125 61.58549218152365)
127480,4247,H5N1 (HPAI non. Plt),,1/11/2023,7/03/2024,Resolved,1,,Matanuska-Susitna Borough,Birds,Domestic,No,61.587,-149.443,domestic,FALSE,POINT (-149.447021484375 61.58549218152365)
104781,4247,H5N1 (HPAI non. Plt),,15/06/2022,30/06/2022,Resolved,1,,Matanuska-Susitna Borough,Podiceps grisegena,Wild,No,61.589,-149.126,wild,FALSE,POINT (-149.12841796875 61.59071955121135)
109601,4247,H5N1 (HPAI non. Plt),,23/11/2022,16/05/2023,Resolved,1,,Matanuska-Susitna Borough,Birds,Domestic,No,61.603,-149.108,domestic,FALSE,POINT (-149.1064453125 61.60117164603747)
127027,4247,H5N1 (HPAI non. Plt),,24/10/2023,26/02/2024,Resolved,1,,Matanuska-Susitna Borough,Birds,Domestic,No,61.603,-149.103,domestic,FALSE,POINT (-149.1064453125 61.60117164603747)
145315,4247,H5N1 (HPAI non. Plt),,4/11/2024,,Continuing,1,,Matanuska-Susitna Borough,Birds,Domestic,No,61.602,-149.106,domestic,FALSE,POINT (-149.1064453125 61.60117164603747)
145320,4247,H5N1 (HPAI non. Plt),,11/11/2024,,Continuing,1,,Matanuska-Susitna Borough,Birds,Domestic,No,61.602,-149.105,domestic,FALSE,POINT (-149.1064453125 61.60117164603747)
127028,4247,H5N1 (HPAI non. Plt),,25/10/2023,26/02/2024,Resolved,1,,Matanuska-Susitna Borough,Birds,Domestic,No,61.605,-149.108,domestic,FALSE,POINT (-149.1064453125 61.60639637138627)
